Year,Loan Number,FHLBankID,Program,FIPSStateCode,FIPSCountyCode,MSA,FeatureID,Tract,MinPer,TraMedY,LocMedY,Tractrat,Income,CurAreY,IncRat,UPB,LTV,MortDate,AcquDate,Purpose,Coop,Product,FedGuar,Term,AmorTerm,FHFBID,Seller,SellCity,SellSt,SellType,NumBor,First,CICA,BoRace,CoRace,BoGender,CoGender,BoAge,CoAge,Occup,NumUnits,Bed1,Bed2,Bed3,Bed4,Aff1,Aff2,Aff3,Aff4,Rent1,Rent2,Rent3,Rent4,RentUt1,RentUt2,RentUt3,RentUt4,Geog,Rate,Amount,Front,Back,Borrower Credit Score,CoBorrower Credit Score,PMI,Self,PropType,ArmIndex,ArmMarg,PrepayP,BoEth,Race2,Race3,Race4,Race5,CoEth,Corace2,Corace3,Corace4,Corace5,HOEPA,LienStatus,SpcHsgGoals,FedFinStbltyPlan,AcqTyp,GSEREO
2014,9027,Cincinnati,06,39,095,45780,0002396020,0080.00,8.62,64400,58200,1.1065,104436,57100,1.829,51932,0.8,2014,2014,1,2,1,0,360,360,52019,THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,1,2,2,9,5,3,1,2,32,29,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,52000,0.06,0.3,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,9028,Cincinnati,06,39,095,45780,0002400165,0089.01,4.93,82500,58200,1.4175,52032,60800,0.8558,69000,0.48,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,2,2,9,5,5,1,2,65,52,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0413,69000,0.16,0.21,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9029,Cincinnati,06,39,095,45780,0001086537,0058.02,12.91,51426,58200,0.8836,77195,60800,1.2697,95000,0.95,2014,2014,2,2,1,0,360,360,52273,KEMBA FINANCIAL CREDIT UNION,Gahanna,OH,1,2,2,9,5,5,1,2,64,66,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,95000,0.12,0.29,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,1,2
2014,9030,Cincinnati,06,39,095,45780,9999999999,0096.00,4.61,70121,58200,1.2048,147844,60800,2.4316,200000,0.65,2014,2014,2,2,1,0,180,180,54687,WATERFORD BANK,Toledo,OH,1,2,2,9,5,5,1,2,57,54,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.035,200000,0.16,0.16,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2014,9031,Cincinnati,06,39,095,45780,0002396020,0092.01,12.53,109837,58200,1.8872,124144,60800,2.0418,208000,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,2,2,9,5,5,1,2,39,39,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,208000,0.17,0.18,5,5,0.3,2,PT01,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9032,Cincinnati,06,39,095,45780,0001086527,0070.02,5.7,85859,58200,1.4752,142357,60800,2.3414,264000,0.8,2014,2014,1,2,1,0,240,240,54687,WATERFORD BANK,Toledo,OH,1,2,2,9,5,5,1,2,52,50,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,264000,0.2,0.26,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,9033,Cincinnati,06,39,095,45780,0001086537,0055.02,6.24,63659,58200,1.0937,48693,60800,0.8009,24750,0.45,2014,2014,2,2,1,0,180,180,03536,FIRST FEDERAL OF LAKEWOOD,Lakewood,OH,1,1,2,9,5,8,2,4,22,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0315,24750,0.08,0.19,3,9,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,9034,Cincinnati,06,39,095,45780,0001086530,0076.00,13.52,139962,58200,2.4048,155904,60800,2.5642,210000,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,1,9,5,8,1,4,29,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,210000,0.14,0.38,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2014,9035,Cincinnati,06,39,095,45780,0002396020,0082.03,13.29,96518,58200,1.6583,505000,60800,8.3059,189600,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,46,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,189600,0.04,0.09,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9036,Cincinnati,06,39,095,45780,0001086530,0076.00,13.52,139962,58200,2.4048,219238,60800,3.6059,138000,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,44,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,138000,0.08,0.27,4,9,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,1,2
2014,9037,Cincinnati,06,39,095,45780,0001086537,0091.01,15.37,110729,58200,1.9025,179265,60800,2.9484,223900,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,40,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0375,223900,0.11,0.19,4,9,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9038,Cincinnati,06,39,095,45780,0002396020,0082.03,13.29,96518,58200,1.6583,53019,57100,0.9285,89600,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0438,89600,0.16,0.31,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,1,2
2014,9039,Cincinnati,06,39,095,45780,0001086537,0013.01,12.88,103628,58200,1.7805,59040,60800,0.9711,130900,0.94,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,56,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,130900,0.22,0.35,4,9,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2014,9040,Cincinnati,06,39,095,45780,0001056430,0090.00,8.43,109877,58200,1.8879,84885,57100,1.4866,159780,0.8,2013,2014,1,2,1,0,360,360,52019,THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,1,1,2,9,5,8,1,4,43,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,160000,0.17,0.32,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9041,Cincinnati,06,39,095,45780,0002396020,0082.03,13.29,96518,58200,1.6583,56936,60800,0.9364,63000,0.71,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,52,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,63000,0.16,0.32,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9042,Cincinnati,06,39,095,45780,0001086537,0072.03,15.73,63016,58200,1.0827,83798,60800,1.3783,100000,0.68,2014,2014,1,2,1,0,180,180,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,51,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0338,100000,0.15,0.31,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9043,Cincinnati,06,39,095,45780,0001086527,0090.00,8.43,109877,58200,1.8879,512713,60800,8.4328,417000,0.51,2014,2014,2,2,1,0,180,180,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,68,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0338,417000,0.1,0.31,5,9,0,2,PT06,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2014,9044,Cincinnati,06,39,095,45780,0001086527,0090.00,8.43,109877,58200,1.8879,220878,60800,3.6329,417000,0.54,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,57,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0375,417000,0.2,0.33,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,9045,Cincinnati,06,39,095,45780,0002398524,0091.02,14.15,66389,58200,1.1407,127920,60800,2.1039,200738,0.8,2014,2014,1,2,1,0,180,180,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,1,2,9,5,8,1,4,30,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0338,201600,0.2,0.21,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9046,Cincinnati,06,39,095,45780,0002396020,0092.01,12.53,109837,58200,1.8872,110000,57100,1.9264,233900,0.89,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,31,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,233900,0.18,0.33,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9047,Cincinnati,06,39,095,45780,0002396020,0082.02,7.41,102969,58200,1.7692,151000,60800,2.4836,247900,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,1,9,5,8,2,4,28,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,247900,0.15,0.16,5,9,0,2,PT11,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9048,Cincinnati,06,39,095,45780,0001086537,0021.00,60.83,47958,58200,0.824,30270,57100,0.5301,32000,0.8,2014,2014,1,2,1,0,360,360,52946,CENTERBANK,Milford,OH,1,1,1,9,5,8,2,4,24,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.045,32000,0.22,0.38,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9049,Cincinnati,06,39,095,45780,0002396020,0092.01,12.53,109837,58200,1.8872,349992,60800,5.7564,398000,0.77,2014,2014,1,2,1,0,180,180,52019,THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,1,1,1,9,1,8,3,4,32,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0325,398000,0.14,0.16,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9050,Cincinnati,06,39,095,45780,0001086527,0090.00,8.43,109877,58200,1.8879,85000,60800,1.398,191200,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,7,8,3,4,40,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,191200,0.21,0.27,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9051,Cincinnati,06,39,095,45780,0001086527,0070.02,5.7,85859,58200,1.4752,99513,60800,1.6367,154000,0.61,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,46,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,154000,0.17,0.18,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,9052,Cincinnati,06,39,095,45780,0001086537,0037.00,82.33,6005,58200,0.1031,47249,57100,0.8275,141600,0.8,2014,2014,2,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,67,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0438,141600,0.26,0.3,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9053,Cincinnati,06,39,095,45780,0002396020,0082.03,13.29,96518,58200,1.6583,74700,57100,1.3082,188100,0.95,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,41,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,188100,0.23,0.36,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9054,Cincinnati,06,39,095,45780,0001086537,0013.01,12.88,103628,58200,1.7805,94860,60800,1.5602,85500,0.95,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,1,9,5,8,2,4,37,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,85500,0.1,0.19,5,9,0,2,PT06,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9055,Cincinnati,06,39,095,45780,0001086537,0085.00,28.09,54590,58200,0.9379,76628,60800,1.2603,94300,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,42,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,94300,0.14,0.21,5,9,0,2,PT06,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2014,9056,Cincinnati,06,39,095,45780,0001086527,0071.02,6.22,85000,58200,1.4604,101133,57100,1.7712,294400,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,1,9,5,8,1,4,46,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,294400,0.26,0.28,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2014,9057,Cincinnati,06,39,095,45780,0001086537,0080.00,8.62,64400,58200,1.1065,142106,57100,2.4887,296400,0.95,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,40,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,296400,0.22,0.33,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9058,Cincinnati,06,39,095,45780,0001086537,0092.02,12.91,101985,58200,1.7523,135824,60800,2.2339,360000,0.8,2014,2014,1,2,1,0,180,180,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0338,360000,0.3,0.32,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,9059,Cincinnati,06,39,095,45780,0002398102,0093.00,1.94,84145,58200,1.4457,66655,57100,1.1673,81000,0.56,2013,2014,2,2,1,0,180,180,52019,THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,1,1,2,9,5,8,1,4,44,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0338,81000,0.16,0.22,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2014,9060,Cincinnati,06,39,095,45780,0001086530,0076.00,13.52,139962,58200,2.4048,78540,57100,1.3755,149600,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,54,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,149600,0.23,0.24,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9061,Cincinnati,06,39,095,45780,0001086527,0090.00,8.43,109877,58200,1.8879,93627,57100,1.6397,123200,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,51,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,123200,0.14,0.28,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9062,Cincinnati,06,39,095,45780,0001086537,0087.00,25.8,48594,58200,0.8349,52557,60800,0.8644,103200,0.8,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,2,4,61,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.04,103200,0.22,0.26,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9063,Cincinnati,06,39,095,45780,0001086537,0013.01,12.88,103628,58200,1.7805,124404,57100,2.1787,175050,0.9,2014,2014,1,2,1,0,360,360,54687,WATERFORD BANK,Toledo,OH,1,1,2,9,5,8,1,4,39,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,175050,0.13,0.21,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9064,Cincinnati,06,39,097,18140,0001086545,0402.01,3.01,103269,64914,1.5908,77760,69400,1.1205,124400,0.8,2014,2014,1,2,1,0,360,360,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,2,2,9,7,7,3,3,37,33,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,124400,0.16,0.35,5,4,0.12,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9065,Cincinnati,06,39,097,18140,0002400132,0404.00,3.48,67500,64914,1.0398,105732,69400,1.5235,152000,0.8,2014,2014,1,2,1,0,360,360,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,2,2,9,7,7,3,3,39,28,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,152000,0.13,0.31,3,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,1,2
2014,9066,Cincinnati,06,39,097,18140,0001086545,0406.00,9.29,59375,64914,0.9146,114384,69400,1.6482,168000,0.8,2014,2014,2,2,1,0,360,360,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,2,2,9,5,5,1,2,57,53,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,168000,0.13,0.24,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9067,Cincinnati,06,39,097,18140,9999999999,0405.00,2.76,59583,64914,0.9178,133884,69400,1.9292,417000,0.75,2014,2014,2,2,1,0,360,360,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,2,2,9,5,2,1,2,46,45,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,417000,0.28,0.31,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,1,2
2014,9068,Cincinnati,06,39,097,18140,0002400132,0405.00,2.76,59583,64914,0.9178,75072,69400,1.0817,122709,0.6,2012,2014,2,2,1,0,360,360,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,2,2,9,5,5,1,2,70,68,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,130000,0.16,0.31,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9069,Cincinnati,06,39,097,18140,0002400132,0405.00,2.76,59583,64914,0.9178,50749,69400,0.7313,134429,0.58,2014,2014,1,2,1,0,180,180,03920,FIRST FEDERAL COMMUNITY BANK BUCYRUS,Bucyrus,OH,1,1,2,9,5,8,1,4,61,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.035,135000,0.31,0.36,3,9,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,9070,Cincinnati,06,39,097,18140,0002400132,0411.00,5.9,56117,64914,0.8644,39060,67900,0.5753,81000,0.56,2014,2014,2,2,1,0,360,360,12276,FIRST FINANCIAL BANK N.A.,Cincinnati,OH,1,1,2,9,5,8,1,4,47,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0438,81000,0.19,0.2,4,9,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,4,2
2014,9071,Cincinnati,06,39,097,18140,0002399682,0401.01,5.3,62654,64914,0.9651,56451,69400,0.8134,149784,0.79,2014,2014,1,2,1,0,360,360,52935,BMI FEDERAL CREDIT UNION,Dublin,OH,1,1,2,9,5,8,1,4,54,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.04,150000,0.23,0.24,5,9,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9072,Cincinnati,06,39,097,18140,0002400132,0405.00,2.76,59583,64914,0.9178,32244,67900,0.4749,73000,0.65,2014,2014,2,2,1,0,360,360,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,1,2,9,5,8,1,4,32,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0438,73000,0.2,0.35,5,9,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9073,Cincinnati,06,39,097,18140,0001086545,0406.00,9.29,59375,64914,0.9146,54732,69400,0.7886,70000,0.59,2014,2014,1,2,1,0,360,360,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,1,2,9,7,8,3,4,56,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,1,0.0413,70000,0.14,0.23,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9074,Cincinnati,06,39,097,18140,0001086545,0402.02,3.35,56602,64914,0.8719,118404,69400,1.7061,200000,0.55,2014,2014,2,2,1,0,180,180,08109,UNION SAVINGS BANK,CINCINNATI,OH,1,1,2,9,5,8,1,4,53,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0325,200000,0.19,0.2,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,1,2
2014,9075,Cincinnati,06,39,099,49660,0001065172,8135.00,3.38,67190,52933,1.2693,80168,52700,1.5212,139300,0.7,2014,2014,2,2,1,0,360,360,52019,THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,1,2,2,9,5,5,2,1,62,68,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,139300,0.17,0.24,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,9076,Cincinnati,06,39,099,49660,0002398089,8133.00,1.88,55230,52933,1.0433,112674,53900,2.0904,107000,0.59,2014,2014,1,2,1,0,360,360,52019,THE HUNTINGTON NATIONAL BANK,COLUMBUS,OH,1,2,2,9,5,5,1,2,49,43,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,107000,0.09,0.11,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,9077,Cincinnati,06,39,099,49660,0001056715,8119.01,11.05,61029,52933,1.1529,151880,52700,2.882,224000,0.8,2014,2014,2,2,1,0,360,360,03920,FIRST FEDERAL COMMUNITY BANK BUCYRUS,Bucyrus,OH,1,2,2,9,5,5,2,1,52,65,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,224000,0.14,0.16,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
